"Name","val_acc","test_acc","State","ID","Notes","User","Group","Job Type","Tags","Updated","End Time","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","Created","Runtime","GradC","act_B","act_F","architecture","batchsize","bn_affine","dataset","epochs","fw_bn","grad_clip_F","lr_F","method","mmt_F","wd_F","loss_scale_ssl","loss_scale_C","seed","bias_init","bw_bn","eta_min","filter_target","grad_clip_B","lr_B","mmt_B","mode","num_chn","optimizer","task","task_transform","tmax","warmup","wd_B","yaml","best_epoch","test_loss","val_loss"
"CIFAR10_BP_none","0.8276","0.8426","finished","b30m5trr","-","","","","","2024-05-05T05:04:33.000Z","2024-05-05T05:04:33.000Z","","campbell-compute-01.mae.cornell.edu","","536ddc178b97e5ce41f1a9a533b847d4fbfdf351","https://github.com/IandRover/CCL/tree/536ddc178b97e5ce41f1a9a533b847d4fbfdf351","1","NVIDIA GeForce RTX 3090","2024-05-05T04:32:26.000Z","1927","1","elu","elu","cnn_pool","64","0","CIFAR10","100","1","1","0.01","BP","0.5","0.00001","0.5","0.5","4","zero","0","0.001","0","1","0.01","0.5","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","95","0.4631852994918823","0.49782434258461"
"CIFAR10_BP_none","0.8262","0.8196","finished","j5u90kkq","-","","","","","2024-05-03T01:03:15.000Z","2024-05-03T01:03:15.000Z","","scaglione-compute-01.tech.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 3090","2024-05-03T00:33:12.000Z","1803","1","elu","elu","cnn","64","0","CIFAR10","100","1","0","0.1","BP","0.9","0.00001","","0.5","0","zero","0","0.001","0","0","0","0","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp.yaml","64","0.6351185304641723","0.725548779296875"
"CIFAR10_BP_none","0.8262","0.8335","finished","f9by4l8i","-","","","","","2024-05-03T00:32:12.000Z","2024-05-03T00:32:12.000Z","","desa-compute-01.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 2080 Ti","2024-05-03T00:01:18.000Z","1854","1","elu","elu","cnn","32","0","CIFAR10","100","1","0","0.03","BP","0.5","0.00001","","0.5","0","zero","0","0.001","0","0","0","0","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp.yaml","75","0.5835628557920456","0.6307143411636352"
"CIFAR10_CCL_none","0.824","0.8316","finished","dzwhxaie","-","","","","","2024-05-03T20:28:00.000Z","2024-05-03T20:28:00.000Z","","nikola-compute-02.cs.cornell.edu","","a275726cdc0afeb977d404cc1d015a88004317ff","https://github.com/IandRover/CCL/tree/a275726cdc0afeb977d404cc1d015a88004317ff","1","NVIDIA GeForce GTX TITAN X","2024-05-03T18:49:37.000Z","5903","1","elu","elu","cnn_pool","32","1","CIFAR10","100","0","0.3","1.2","CCL","0.8","0.000001","0.5","1","1","zero","0","0.001","0.2","0.3","1.2","0.8","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","96","0.5535027044296265","0.5790644722938537"
"CIFAR10_CCL_none","0.8234","0.831","finished","r24xf4ww","-","","","","","2024-05-03T13:23:39.000Z","2024-05-03T13:23:39.000Z","","sablab-gpu-03.ece.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce GTX 1080 Ti","2024-05-03T12:21:06.000Z","3753","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0.3","1.2","CCL","0.8","0.000001","","1","0","zero","0","0.001","0.2","0.3","1.2","0.8","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","95","0.5471755951881409","0.5783964877128601"
"CIFAR10_BP_none","0.8232","0.845","finished","gu6xoxyx","-","","","","","2024-05-05T05:45:59.000Z","2024-05-05T05:45:59.000Z","","lecun.cs.cornell.edu","","536ddc178b97e5ce41f1a9a533b847d4fbfdf351","https://github.com/IandRover/CCL/tree/536ddc178b97e5ce41f1a9a533b847d4fbfdf351","1","NVIDIA GeForce RTX 2080 Ti","2024-05-05T05:06:23.000Z","2376","1","elu","elu","cnn_pool","64","0","CIFAR10","100","1","1","0.01","BP","0.5","0.00001","0.5","0.5","3","zero","0","0.001","0","1","0.01","0.5","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","94","0.457706884765625","0.514926727604866"
"CIFAR10_CCL_none","0.823","0.8304","finished","0yx70ot5","-","","","","","2024-05-03T20:00:45.000Z","2024-05-03T20:00:45.000Z","","nikola-compute-04.cs.cornell.edu","","a275726cdc0afeb977d404cc1d015a88004317ff","https://github.com/IandRover/CCL/tree/a275726cdc0afeb977d404cc1d015a88004317ff","1","NVIDIA TITAN X (Pascal)","2024-05-03T18:58:21.000Z","3744","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","1","1.2","CCL","0.8","0.000001","0.5","1","1","zero","0","0.001","0.2","1","1.2","0.8","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","96","0.5478558975219726","0.5891743688583374"
"CIFAR10_CCL_none","0.8228","0.8261","finished","05e4fs46","-","","","","","2024-05-03T11:37:21.000Z","2024-05-03T11:37:21.000Z","","tripods-compute-01.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce GTX 1080 Ti","2024-05-03T10:24:58.000Z","4343","1","elu","elu","cnn_pool","32","1","CIFAR10","100","0","0.1","1.5","CCL","0.8","0.000001","","1","0","zero","0","0.001","0.2","0.1","1.5","0.8","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","87","0.5470780369997025","0.5693985881328583"
"CIFAR10_BP_none","0.8224","0.8032","finished","f1yxfjim","-","","","","","2024-05-02T22:59:49.000Z","2024-05-02T22:59:49.000Z","","desa-compute-01.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 2080 Ti","2024-05-02T22:29:03.000Z","1846","1","elu","elu","cnn","32","0","CIFAR10","100","1","0","0.01","BP","0.9","0.00001","","0.5","0","zero","0","0.001","0","0","0","0","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp.yaml","40","0.6432700174331665","0.7194437569856643"
"CIFAR10_BP_none","0.8212","0.8436","finished","4r1hpvny","-","","","","","2024-05-03T09:02:43.000Z","2024-05-03T09:02:43.000Z","","abdelfattah-compute-01.tech.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 3090","2024-05-03T08:26:40.000Z","2163","1","elu","elu","cnn_pool","64","0","CIFAR10","100","1","1","0.01","BP","0.5","0.00001","","0.5","1","zero","0","0.001","0","1","0.01","0.5","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","93","0.4586082053184509","0.5209414684295655"
"CIFAR10_CCL_none","0.8208","0.8248","finished","psqg7426","-","","","","","2024-05-03T07:57:38.000Z","2024-05-03T07:57:38.000Z","","bala-compute-01.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 2080 Ti","2024-05-03T06:51:53.000Z","3945","1","elu","elu","cnn_pool","32","1","CIFAR10","100","0","0.1","1.5","CCL","0.2","0.000001","","1","1","zero","0","0.001","0.2","0.1","1.5","0.2","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","88","0.5432112337112427","0.5662094060897828"
"CIFAR10_CCL_none","0.8208","0.8233","finished","ae083eka","-","","","","","2024-05-03T06:51:42.000Z","2024-05-03T06:51:42.000Z","","bala-compute-01.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 2080 Ti","2024-05-03T05:45:25.000Z","3977","1","elu","elu","cnn_pool","32","1","CIFAR10","100","0","0.1","1","CCL","0.8","0.000001","","1","1","zero","0","0.001","0.2","0.1","1","0.8","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","75","0.5622089098215103","0.5706956212997436"
"CIFAR10_CCL_none","0.82","0.8296","finished","dl8avhis","-","","","","","2024-05-03T19:41:18.000Z","2024-05-03T19:41:18.000Z","","sablab-gpu-03.ece.cornell.edu","","a275726cdc0afeb977d404cc1d015a88004317ff","https://github.com/IandRover/CCL/tree/a275726cdc0afeb977d404cc1d015a88004317ff","1","NVIDIA GeForce GTX 1080 Ti","2024-05-03T18:41:03.000Z","3615","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","1","1.2","CCL","0.8","0.000001","0.5","1","0","zero","0","0.001","0.2","1","1.2","0.8","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","99","0.5688279912948608","0.590479271888733"
"CIFAR10_BP_none","0.82","0.8331","finished","or5dqxat","-","","","","","2024-05-05T03:29:10.000Z","2024-05-05T03:29:10.000Z","","campbell-compute-01.mae.cornell.edu","","536ddc178b97e5ce41f1a9a533b847d4fbfdf351","https://github.com/IandRover/CCL/tree/536ddc178b97e5ce41f1a9a533b847d4fbfdf351","1","NVIDIA GeForce RTX 3090","2024-05-05T02:57:36.000Z","1894","1","elu","elu","cnn_pool","64","0","CIFAR10","100","1","0","0.03","BP","0.9","0.00001","0.5","0.5","4","zero","0","0.001","0","0","0.03","0.9","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","98","0.5327527836799621","0.621920641374588"
"CIFAR10_CCL_none","0.8188","0.8264","finished","5xebj43w","-","","","","","2024-05-03T16:07:08.000Z","2024-05-03T16:07:08.000Z","","tripods-compute-01.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce GTX 1080 Ti","2024-05-03T15:11:07.000Z","3361","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0.3","1.5","CCL","0.2","0.000001","","1","0","zero","0","0.001","0.2","0.3","1.5","0.2","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","99","0.5234243103504181","0.5551502752304077"
"CIFAR10_BP_none","0.8188","0.81","finished","w7ip3z5z","-","","","","","2024-05-03T00:14:53.000Z","2024-05-03T00:14:53.000Z","","abdelfattah-compute-01.tech.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 3090","2024-05-02T23:42:58.000Z","1915","1","elu","elu","cnn","128","0","CIFAR10","100","1","0","0.03","BP","0.9","0.00001","","0.5","0","zero","0","0.001","0","0","0","0","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp.yaml","37","0.603275755405426","0.7287841053247451"
"CIFAR10_CCL_none","0.8188","0.8243","finished","emdjo2mp","-","","","","","2024-05-03T16:34:20.000Z","2024-05-03T16:34:20.000Z","","sablab-gpu-03.ece.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce GTX 1080 Ti","2024-05-03T15:31:06.000Z","3794","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","1","0.5","CCL","0.8","0.000001","","1","0","zero","0","0.001","0.2","1","0.5","0.8","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","99","0.539169492650032","0.5638701308727264"
"CIFAR10_CCL_none","0.8184","0.8339","finished","njc98smd","-","","","","","2024-05-03T18:20:55.000Z","2024-05-03T18:20:55.000Z","","coecis-compute-02.coecis.cornell.edu","","e49d56b356658f6996e4b80085807dffb4f5bc85","https://github.com/IandRover/CCL/tree/e49d56b356658f6996e4b80085807dffb4f5bc85","1","NVIDIA GeForce GTX 1080 Ti","2024-05-03T17:22:29.000Z","3506","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0.3","1.5","CCL","0.8","0.000001","0.5","1","1","zero","0","0.001","0.2","0.3","1.5","0.8","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","94","0.5489557935714722","0.5928485628277064"
"CIFAR10_BP_none","0.8178","0.8059","finished","60tsx0l0","-","","","","","2024-05-02T23:34:53.000Z","2024-05-02T23:34:53.000Z","","lil-compute-01.tech.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 2080 Ti","2024-05-02T22:58:35.000Z","2178","1","elu","elu","cnn","16","0","CIFAR10","100","1","0","0.01","BP","0.9","0.00001","","0.5","0","zero","0","0.001","0","0","0","0","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp.yaml","46","0.645984818020463","0.7327782207354904"
"CIFAR10_BP_none","0.8174","0.8211","finished","iwkewxp8","-","","","","","2024-05-03T08:43:10.000Z","2024-05-03T08:43:10.000Z","","bhattacharjee-compute-01.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 3090","2024-05-03T08:09:27.000Z","2023","1","elu","elu","cnn_pool","128","0","CIFAR10","100","1","1","0.01","BP","0.5","0.00001","","0.5","1","zero","0","0.001","0","1","0.01","0.5","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","99","0.5178889781475067","0.5455504165649414"
"CIFAR10_CCL_none","0.8172","0.832","finished","7nu2p4pc","-","","","","","2024-05-03T10:47:23.000Z","2024-05-03T10:47:23.000Z","","nikola-compute-02.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce GTX TITAN X","2024-05-03T09:10:32.000Z","5811","1","elu","elu","cnn_pool","32","1","CIFAR10","100","0","0.1","1.2","CCL","0.8","0.000001","","1","1","zero","0","0.001","0.2","0.1","1.2","0.8","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","93","0.5401591382741928","0.5748444709777832"
"CIFAR10_CCL_none","0.817","0.8277","finished","1ua6ifgf","-","","","","","2024-05-03T12:25:39.000Z","2024-05-03T12:25:39.000Z","","hinton.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce GTX 1080 Ti","2024-05-03T11:16:45.000Z","4134","1","elu","elu","cnn_pool","32","1","CIFAR10","100","0","0.3","1.2","CCL","0.2","0.000001","","1","0","zero","0","0.001","0.2","0.3","1.2","0.2","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","95","0.5413806790351867","0.589331173992157"
"CIFAR10_BP_none","0.8164","0.8315","finished","eqvbwqum","-","","","","","2024-05-03T00:10:21.000Z","2024-05-03T00:10:21.000Z","","lil-compute-01.tech.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 2080 Ti","2024-05-02T23:35:01.000Z","2120","1","elu","elu","cnn","16","0","CIFAR10","100","1","0","0.01","BP","0.5","0.00001","","0.5","0","zero","0","0.001","0","0","0","0","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp.yaml","87","0.5712096483364701","0.6099343752145767"
"CIFAR10_CCL_none","0.8164","0.8214","finished","q4m7t9zz","-","","","","","2024-05-03T09:24:46.000Z","2024-05-03T09:24:46.000Z","","tripods-compute-01.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce GTX 1080 Ti","2024-05-03T08:26:14.000Z","3512","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0.1","1.5","CCL","0.8","0.000001","","1","0","zero","0","0.001","0.2","0.1","1.5","0.8","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","98","0.5568899877548218","0.5708040127515793"
"CIFAR10_CCL_none","0.8162","0.8171","finished","eivr8po3","-","","","","","2024-05-03T08:26:03.000Z","2024-05-03T08:26:03.000Z","","tripods-compute-01.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce GTX 1080 Ti","2024-05-03T07:27:20.000Z","3523","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0.1","1.5","CCL","0.5","0.000001","","1","0","zero","0","0.001","0.2","0.1","1.5","0.5","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","76","0.5429345841407776","0.5489126303136349"
"CIFAR10_CCL_none","0.816","0.8283","finished","qcqckeug","-","","","","","2024-05-03T19:24:54.000Z","2024-05-03T19:24:54.000Z","","hinton.cs.cornell.edu","","a275726cdc0afeb977d404cc1d015a88004317ff","https://github.com/IandRover/CCL/tree/a275726cdc0afeb977d404cc1d015a88004317ff","1","NVIDIA GeForce GTX 1080 Ti","2024-05-03T18:15:12.000Z","4182","1","elu","elu","cnn_pool","32","1","CIFAR10","100","0","1","1.2","CCL","0.2","0.000001","0.5","1","0","zero","0","0.001","0.2","1","1.2","0.2","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","84","0.5322137366175651","0.5851965916514397"
"CIFAR10_CCL_none","0.816","0.8262","finished","e0dz6qh9","-","","","","","2024-05-03T17:04:57.000Z","2024-05-03T17:04:57.000Z","","hinton.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce GTX 1080 Ti","2024-05-03T15:55:24.000Z","4173","1","elu","elu","cnn_pool","32","1","CIFAR10","100","0","1","0.5","CCL","0.5","0.000001","","1","0","zero","0","0.001","0.2","1","0.5","0.5","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","97","0.5382129203557968","0.5736713515758515"
"CIFAR10_CCL_none","0.816","0.8197","finished","z4wcb42a","-","","","","","2024-05-03T15:17:16.000Z","2024-05-03T15:17:16.000Z","","tripods-compute-01.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce GTX 1080 Ti","2024-05-03T14:04:12.000Z","4384","1","elu","elu","cnn_pool","32","1","CIFAR10","100","0","0.3","0.3","CCL","0.8","0.000001","","1","0","zero","0","0.001","0.2","0.3","0.3","0.8","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","99","0.5516374779462815","0.5726732447624207"
"CIFAR10_CCL_none","0.8158","0.8314","finished","zdqumzfg","-","","","","","2024-05-03T20:34:30.000Z","2024-05-03T20:34:30.000Z","","hinton.cs.cornell.edu","","a275726cdc0afeb977d404cc1d015a88004317ff","https://github.com/IandRover/CCL/tree/a275726cdc0afeb977d404cc1d015a88004317ff","1","NVIDIA GeForce GTX 1080 Ti","2024-05-03T19:25:03.000Z","4167","1","elu","elu","cnn_pool","32","1","CIFAR10","100","0","1","1.2","CCL","0.5","0.000001","0.5","1","0","zero","0","0.001","0.2","1","1.2","0.5","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","95","0.5324893249034881","0.5872341798782349"
"CIFAR10_CCL_none","0.8154","0.8259","finished","cnhlnigc","-","","","","","2024-05-03T17:02:22.000Z","2024-05-03T17:02:22.000Z","","tripods-compute-01.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce GTX 1080 Ti","2024-05-03T16:07:18.000Z","3304","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0.3","1.5","CCL","0.5","0.000001","","1","0","zero","0","0.001","0.2","0.3","1.5","0.5","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","98","0.547849943447113","0.565375947880745"
"CIFAR10_CCL_none","0.8154","0.8327","finished","0f75e6ss","-","","","","","2024-05-03T20:20:55.000Z","2024-05-03T20:20:55.000Z","","bala-compute-01.cs.cornell.edu","","a275726cdc0afeb977d404cc1d015a88004317ff","https://github.com/IandRover/CCL/tree/a275726cdc0afeb977d404cc1d015a88004317ff","1","NVIDIA GeForce RTX 2080 Ti","2024-05-03T19:10:17.000Z","4238","1","elu","elu","cnn_pool","32","1","CIFAR10","100","0","0.3","1.5","CCL","0.8","0.000001","0.5","1","1","zero","0","0.001","0.2","0.3","1.5","0.8","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","97","0.5526104593515396","0.6118243746042251"
"CIFAR10_CCL_none","0.8152","0.8267","finished","5zhk2je5","-","","","","","2024-05-03T15:36:24.000Z","2024-05-03T15:36:24.000Z","","nikola-compute-02.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce GTX TITAN X","2024-05-03T14:00:06.000Z","5778","1","elu","elu","cnn_pool","32","1","CIFAR10","100","0","0.3","0.5","CCL","0.8","0.000001","","1","1","zero","0","0.001","0.2","0.3","0.5","0.8","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","99","0.542124936914444","0.5651075506150722"
